,문제키값,문제,오픈일자,보기순번,보기정보,정답여부,시험지 id,문제 id,assessmentItemID,testId,KnowledgeTag
2934,91,지난주에 이어 이번 주도 '~바리'를 알아보겠습니다. 얼핏 일본어 아닌가 하는 착각을 하기도 하지만 '~바리'는 일본어와는 상관이 없고요. 사람 동식물 행동 사물 등에 다양하게 쓰이고 있네요. 오늘은 [바리] 시리즈 다섯 번째 문제입니다. 다음은 동식물에 쓰인 '~바리'인데요. '접시꽃'을 나타내는 것은?  ,20121112,387,해자바리,,A080000104,A080104002,A080104002,A080000104,10573
2935,91,지난주에 이어 이번 주도 '~바리'를 알아보겠습니다. 얼핏 일본어 아닌가 하는 착각을 하기도 하지만 '~바리'는 일본어와는 상관이 없고요. 사람 동식물 행동 사물 등에 다양하게 쓰이고 있네요. 오늘은 [바리] 시리즈 다섯 번째 문제입니다. 다음은 동식물에 쓰인 '~바리'인데요. '접시꽃'을 나타내는 것은?  ,20121112,388,참바리,,A080000104,A080104002,A080104002,A080000104,10573
2936,90,[바리] 시리즈 네 번째 문제입니다. 다음 중 종류가 다른 한 가지가 있습니다. 어떤 것일까요? ,20121109,381,맞바리,,A070000105,A070105006,A070105006,A070000105,8902
2937,90,[바리] 시리즈 네 번째 문제입니다. 다음 중 종류가 다른 한 가지가 있습니다. 어떤 것일까요? ,20121109,382,장작바리,,A070000105,A070105006,A070105006,A070000105,8902
2938,90,[바리] 시리즈 네 번째 문제입니다. 다음 중 종류가 다른 한 가지가 있습니다. 어떤 것일까요? ,20121109,383,꽃바리,,A070000105,A070105006,A070105006,A070000105,8902
2939,90,[바리] 시리즈 네 번째 문제입니다. 다음 중 종류가 다른 한 가지가 있습니다. 어떤 것일까요? ,20121109,384,꼬바리,정답,A070000105,A070105006,A070105006,A070000105,8902
2940,89,이번 주는 [바리]를 주제로 문제를 냅니다. '트레바리벗바리'에 이어 3탄. '뭇바리'라는 말이 있습니다. 어떤 뜻일까요?,20121108,377,묵을 담는 사발,,A070000105,A070105007,A070105007,A070000105,8902
2941,89,이번 주는 [바리]를 주제로 문제를 냅니다. '트레바리벗바리'에 이어 3탄. '뭇바리'라는 말이 있습니다. 어떤 뜻일까요?,20121108,378,여러 친구와 동료,정답,A070000105,A070105007,A070105007,A070000105,8902
2942,89,이번 주는 [바리]를 주제로 문제를 냅니다. '트레바리벗바리'에 이어 3탄. '뭇바리'라는 말이 있습니다. 어떤 뜻일까요?,20121108,379,나무로 만든 바리때,,A070000105,A070105007,A070105007,A070000105,8902
2943,89,이번 주는 [바리]를 주제로 문제를 냅니다. '트레바리벗바리'에 이어 3탄. '뭇바리'라는 말이 있습니다. 어떤 뜻일까요?,20121108,380,무우다발,,A070000105,A070105007,A070105007,A070000105,8902
2944,88,오늘이 입동이라고 하네요. 겨울 시작입니다. 예전에는 가을걷이가 끝나면 김장에 땔나무에 겨울준비에 부산했다고 하는데 지금은 정말 옛말이 되어 버린 것 같네요. 어제는 '트레바리'에 대해서 알아봤는데요 오늘은 '벗바리'라는 말이 어떤 것인지 맞춰볼까요?,20121107,373,뒤를 돌보아 주는 사람이 많다,정답,A080000066,A080066006,A080066006,A080000066,2870
2945,88,오늘이 입동이라고 하네요. 겨울 시작입니다. 예전에는 가을걷이가 끝나면 김장에 땔나무에 겨울준비에 부산했다고 하는데 지금은 정말 옛말이 되어 버린 것 같네요. 어제는 '트레바리'에 대해서 알아봤는데요 오늘은 '벗바리'라는 말이 어떤 것인지 맞춰볼까요?,20121107,374,성격이 활달하고 비위가 좋다,,A080000066,A080066006,A080066006,A080000066,2870
2946,88,오늘이 입동이라고 하네요. 겨울 시작입니다. 예전에는 가을걷이가 끝나면 김장에 땔나무에 겨울준비에 부산했다고 하는데 지금은 정말 옛말이 되어 버린 것 같네요. 어제는 '트레바리'에 대해서 알아봤는데요 오늘은 '벗바리'라는 말이 어떤 것인지 맞춰볼까요?,20121107,375,이마가 벗어져 시원하게 보인다,,A080000066,A080066006,A080066006,A080000066,2870
2947,88,오늘이 입동이라고 하네요. 겨울 시작입니다. 예전에는 가을걷이가 끝나면 김장에 땔나무에 겨울준비에 부산했다고 하는데 지금은 정말 옛말이 되어 버린 것 같네요. 어제는 '트레바리'에 대해서 알아봤는데요 오늘은 '벗바리'라는 말이 어떤 것인지 맞춰볼까요?,20121107,376,머리가 좋고 관찰력이 치밀하다,,A080000066,A080066006,A080066006,A080000066,2870
2948,87,'트레바리'라는 순우리말이 있습니다. 다음 중 어떤 뜻일까요?,20121106,369,형식에 사로잡혀 일을 제대로 하지 못하는 사람,,A090000004,A090004001,A090004001,A090000004,4699
2949,87,'트레바리'라는 순우리말이 있습니다. 다음 중 어떤 뜻일까요?,20121106,370,트집 잡기를 좋아하는 사람,,A090000004,A090004001,A090004001,A090000004,4699
2950,87,'트레바리'라는 순우리말이 있습니다. 다음 중 어떤 뜻일까요?,20121106,371,까닭 없이 남의 말에 반대하기를 좋아하는 성격을 가진 사람,정답,A090000004,A090004001,A090004001,A090000004,4699
2951,87,'트레바리'라는 순우리말이 있습니다. 다음 중 어떤 뜻일까요?,20121106,372,미련하고 무지한 사람,,A090000004,A090004001,A090004001,A090000004,4699
2952,86,날씨가 쌀쌀한 게 초겨울이 훌쩍 다가왔음을 느끼게 합니다.  오늘은 24절기 관련 문제입니다. 다음 절기 중에서 겨울을 나타내는 절기가 아닌 것은 어떤 것일까요?,20121105,365,한로 (寒露),정답,A080000108,A080108006,A080108006,A080000108,1184
2953,86,날씨가 쌀쌀한 게 초겨울이 훌쩍 다가왔음을 느끼게 합니다.  오늘은 24절기 관련 문제입니다. 다음 절기 중에서 겨울을 나타내는 절기가 아닌 것은 어떤 것일까요?,20121105,366,소설 (小雪),,A080000108,A080108006,A080108006,A080000108,1184
2954,86,날씨가 쌀쌀한 게 초겨울이 훌쩍 다가왔음을 느끼게 합니다.  오늘은 24절기 관련 문제입니다. 다음 절기 중에서 겨울을 나타내는 절기가 아닌 것은 어떤 것일까요?,20121105,367,동지 (冬至),,A080000108,A080108006,A080108006,A080000108,1184
2955,86,날씨가 쌀쌀한 게 초겨울이 훌쩍 다가왔음을 느끼게 합니다.  오늘은 24절기 관련 문제입니다. 다음 절기 중에서 겨울을 나타내는 절기가 아닌 것은 어떤 것일까요?,20121105,368,대한 (大寒),,A080000108,A080108006,A080108006,A080000108,1184
2956,85,드디어~ [헐레벌떡] 7탄입니다. '헐떡이다'라는 말이 있지요. 오늘은 이 '헐떡이다'를 가지고 문제를 풀어보겠습니다. 다음 중 틀린 것을 골라주세요.허,20121102,361,'헐떡이다 - 헐떡대다 - 헐떡거리다'로 활용이 된다.,,A080000105,A080105008,A080105008,A080000105,1182
2957,85,드디어~ [헐레벌떡] 7탄입니다. '헐떡이다'라는 말이 있지요. 오늘은 이 '헐떡이다'를 가지고 문제를 풀어보겠습니다. 다음 중 틀린 것을 골라주세요.허,20121102,362,같은 의미로 '할래발딱 할레발딱'이 있다.,,A080000105,A080105008,A080105008,A080000105,1182
2958,85,드디어~ [헐레벌떡] 7탄입니다. '헐떡이다'라는 말이 있지요. 오늘은 이 '헐떡이다'를 가지고 문제를 풀어보겠습니다. 다음 중 틀린 것을 골라주세요.허,20121102,363,'헐떡헐떡하다'는 '헐떡하다'보다 센 어감이다.,정답,A080000105,A080105008,A080105008,A080000105,1182
2959,85,드디어~ [헐레벌떡] 7탄입니다. '헐떡이다'라는 말이 있지요. 오늘은 이 '헐떡이다'를 가지고 문제를 풀어보겠습니다. 다음 중 틀린 것을 골라주세요.허,20121102,364,'할강할강할그랑할그랑'도 같은 의미이다.,,A080000105,A080105008,A080105008,A080000105,1182
2960,84,짜잔~ 오늘은 [헐레벌떡] 6탄입니다! '헐레벌떡'과 같은 의미를 가진 '새근발딱'이라는 말이 있습니다. '새근발딱'에 대한 다음 설명 중 틀린 것을 골라주세요~,20121101,357,'새근발딱이다 -  새근발딱하다 - 새근발딱대다 - 새근발딱거리다'로 활용한다.,,A090000003,A090003002,A090003002,A090000003,4709
2961,84,짜잔~ 오늘은 [헐레벌떡] 6탄입니다! '헐레벌떡'과 같은 의미를 가진 '새근발딱'이라는 말이 있습니다. '새근발딱'에 대한 다음 설명 중 틀린 것을 골라주세요~,20121101,358,'새근발딱'보다 센 어감으로 '쌔근발딱 쌔근팔딱 새근펄떡'이 있다.,정답,A090000003,A090003002,A090003002,A090000003,4709
2962,84,짜잔~ 오늘은 [헐레벌떡] 6탄입니다! '헐레벌떡'과 같은 의미를 가진 '새근발딱'이라는 말이 있습니다. '새근발딱'에 대한 다음 설명 중 틀린 것을 골라주세요~,20121101,359,강조를 하기 위해 '새근발딱새근발딱'으로도 쓰인다.,,A090000003,A090003002,A090003002,A090000003,4709
2963,84,짜잔~ 오늘은 [헐레벌떡] 6탄입니다! '헐레벌떡'과 같은 의미를 가진 '새근발딱'이라는 말이 있습니다. '새근발딱'에 대한 다음 설명 중 틀린 것을 골라주세요~,20121101,360,비슷한 의미로 '시근벌떡 씨근펄떡'이 있다.,,A090000003,A090003002,A090003002,A090000003,4709
2964,83,요새 계속 [헐레벌떡] 관련 문제를 풀고 있죠? [헐레벌떡] 5탄입니다. 오늘은 헐레벌떡의 사촌(?)인 '시근벌떡'관련 문제입니다. 다음 중 틀린 것은 어느 것일까요?,20121031,353,시근벌떡이다 시근벌떡대다 시근벌떡하다 시근벌떡거리다로 쓰인다.,,A090000034,A090034006,A090034006,A090000034,10759
2965,83,요새 계속 [헐레벌떡] 관련 문제를 풀고 있죠? [헐레벌떡] 5탄입니다. 오늘은 헐레벌떡의 사촌(?)인 '시근벌떡'관련 문제입니다. 다음 중 틀린 것은 어느 것일까요?,20121031,354,강조하기 위해 시근펄떡시근펄떡으로 쓰기도 한다.,정답,A090000034,A090034006,A090034006,A090000034,10759
2966,83,요새 계속 [헐레벌떡] 관련 문제를 풀고 있죠? [헐레벌떡] 5탄입니다. 오늘은 헐레벌떡의 사촌(?)인 '시근벌떡'관련 문제입니다. 다음 중 틀린 것은 어느 것일까요?,20121031,355,씨근벌떡은 시근벌떡보다 센 어감이다.,,A090000034,A090034006,A090034006,A090000034,10759
2967,83,요새 계속 [헐레벌떡] 관련 문제를 풀고 있죠? [헐레벌떡] 5탄입니다. 오늘은 헐레벌떡의 사촌(?)인 '시근벌떡'관련 문제입니다. 다음 중 틀린 것은 어느 것일까요?,20121031,356,씨근벌떡보다 센 어감의 말은 씨근펄떡이다.,,A090000034,A090034006,A090034006,A090000034,10759
2968,82,오늘은 [헐레벌떡] 4탄입니다!  다음은 '헐레벌떡' 관련 말의 활용입니다. 활용이 틀린 것은 어느 것일까요?,20121030,349,헐레벌떡거리다,,A090000020,A090020007,A090020007,A090000020,972
2969,82,오늘은 [헐레벌떡] 4탄입니다!  다음은 '헐레벌떡' 관련 말의 활용입니다. 활용이 틀린 것은 어느 것일까요?,20121030,350,헐레벌떡헐레벌떡거리다,정답,A090000020,A090020007,A090020007,A090000020,972
2970,82,오늘은 [헐레벌떡] 4탄입니다!  다음은 '헐레벌떡' 관련 말의 활용입니다. 활용이 틀린 것은 어느 것일까요?,20121030,351,헐레벌떡이다,,A090000020,A090020007,A090020007,A090000020,972
2971,82,오늘은 [헐레벌떡] 4탄입니다!  다음은 '헐레벌떡' 관련 말의 활용입니다. 활용이 틀린 것은 어느 것일까요?,20121030,352,헐레벌떡헐레벌떡이다,,A090000020,A090020007,A090020007,A090000020,972
2972,81,여유있게 하루를 시작하셨나요? 오늘은 [헐레벌떡] 3탄입니다. '숨이 차서 숨소리가 고르지 않은' 의미를 나타내는 어근이 참 많죠. 다음 중 의미가 다른 것은 어느 것일까요?,20121029,345,팔딱팔딱,정답,A070000146,A070146008,A070146008,A070000146,9080
2973,81,여유있게 하루를 시작하셨나요? 오늘은 [헐레벌떡] 3탄입니다. '숨이 차서 숨소리가 고르지 않은' 의미를 나타내는 어근이 참 많죠. 다음 중 의미가 다른 것은 어느 것일까요?,20121029,346,시근벌떡,,A070000146,A070146008,A070146008,A070000146,9080
2974,81,여유있게 하루를 시작하셨나요? 오늘은 [헐레벌떡] 3탄입니다. '숨이 차서 숨소리가 고르지 않은' 의미를 나타내는 어근이 참 많죠. 다음 중 의미가 다른 것은 어느 것일까요?,20121029,347,헐떡헐떡,,A070000146,A070146008,A070146008,A070000146,9080
2975,81,여유있게 하루를 시작하셨나요? 오늘은 [헐레벌떡] 3탄입니다. '숨이 차서 숨소리가 고르지 않은' 의미를 나타내는 어근이 참 많죠. 다음 중 의미가 다른 것은 어느 것일까요?,20121029,348,헐근헐근,,A070000146,A070146008,A070146008,A070000146,9080
2976,80,오늘은 [헐레벌떡] 2탄입니다. '새근하다 쌔근하다'는 작은 숨소리가 가쁘게 나는 것을 말하고 '헐떡이다'는 숨을 가쁘고 거칠게 소리를 내는 것이죠.  다음 중 틀린 말을 골라주세요~,20121026,341,쌔근발딱쌔근발딱,,A060000081,A060081002,A060081002,A060000081,616
2977,80,오늘은 [헐레벌떡] 2탄입니다. '새근하다 쌔근하다'는 작은 숨소리가 가쁘게 나는 것을 말하고 '헐떡이다'는 숨을 가쁘고 거칠게 소리를 내는 것이죠.  다음 중 틀린 말을 골라주세요~,20121026,342,헐근헐근,,A060000081,A060081002,A060081002,A060000081,616
2978,80,오늘은 [헐레벌떡] 2탄입니다. '새근하다 쌔근하다'는 작은 숨소리가 가쁘게 나는 것을 말하고 '헐떡이다'는 숨을 가쁘고 거칠게 소리를 내는 것이죠.  다음 중 틀린 말을 골라주세요~,20121026,343,새근펄떡새근펄떡,정답,A060000081,A060081002,A060081002,A060000081,616
2979,80,오늘은 [헐레벌떡] 2탄입니다. '새근하다 쌔근하다'는 작은 숨소리가 가쁘게 나는 것을 말하고 '헐떡이다'는 숨을 가쁘고 거칠게 소리를 내는 것이죠.  다음 중 틀린 말을 골라주세요~,20121026,344,씨근펄떡씨근펄떡,,A060000081,A060081002,A060081002,A060000081,616
2980,79,오늘은 '숨을 가쁘고 거칠게 들이쉰다'는 의미의 '헐레벌떡'에 대한 문제를 내볼게요. 비슷한 말로 급히 시근벌떡 새근발딱 등등이 있는데요. 다음 중 틀린 것은 어느 것일까요?,20121025,337,할래발딱,,A090000066,A090066005,A090066005,A090000066,2612
